시도명,시군구명,읍/면/동
서울특별시,구로구,고척동
경기도,양주시,덕계동
대전광역시,유성구,대정동
충청남도,예산군,삽교읍
부산광역시,수영구,광안동
전라북도,익산시,춘포면
서울특별시,도봉구,쌍문동
서울특별시,구로구,개봉동
경기도,광주시,초월읍
서울특별시,동작구,노량진동
경기도,포천시,군내면
전라북도,고창군,아산면
충청남도,부여군,남면
전라북도,익산시,여산면
경기도,양주시,남방동
대구광역시,달서구,송현동
충청남도,천안시서북구,성환읍
충청남도,태안군,태안읍
전라북도,무주군,부남면
충청남도,당진시,우강면
경상남도,사천시,벌리동
충청북도,충주시,앙성면
경기도,고양시일산동구,식사동
충청남도,부여군,부여읍
전라북도,고창군,공음면
경기도,부천시,역곡동
충청남도,서천군,화양면
전라남도,화순군,동면
경기도,부천시,심곡동
경상남도,거제시,장목면
서울특별시,종로구,창신동
전라남도,해남군,마산면
전라남도,곡성군,고달면
경기도,광주시,중대동
충청남도,예산군,삽교읍
전라북도,정읍시,정우면
경기도,양주시,유양동
경기도,파주시,파평면
강원도,철원군,동송읍
서울특별시,서대문구,신촌동
경기도,안산시상록구,팔곡이동
충청남도,서천군,판교면
전라남도,영암군,시종면
경상북도,상주시,화남면
제주특별자치도,제주시,한림읍
경상북도,군위군,군위읍
경기도,안산시단원구,와동
경기도,여주시,점동면
울산광역시,울주군,삼남면
강원도,횡성군,횡성읍
세종특별자치시,세종,연동면
경기도,양주시,만송동
경기도,용인시수지구,풍덕천동
경상남도,창원시 마산합포구,진동면
경상남도,창녕군,고암면
인천광역시,계양구,효성동
광주광역시,광산구,용동
충청남도,청양군,운곡면
서울특별시,서초구,양재동
서울특별시,관악구,봉천동
충청북도,괴산군,청안면
경상남도,하동군,옥종면
경상북도,고령군,개진면
세종특별자치시,세종,부강면
경상남도,밀양시,하남읍
경기도,김포시,하성면
경기도,양평군,서종면
강원도,철원군,갈말읍
부산광역시,연제구,연산동
경상북도,포항시남구,송도동
대전광역시,중구,태평동
전라북도,익산시,부송동
경기도,수원시장안구,율전동
광주광역시,북구,운암동
광주광역시,북구,삼각동
전라북도,익산시,부송동
충청남도,천안시서북구,성환읍
충청남도,서산시,인지면
대구광역시,서구,비산동
경상남도,고성군,거류면
서울특별시,중구,충무로4가
경상남도,김해시,진례면
전라남도,고흥군,과역면
서울특별시,성동구,금호동3가
경상남도,의령군,화정면
부산광역시,영도구,동삼동
경기도,양주시,덕정동
전라남도,곡성군,겸면
충청남도,예산군,신암면
경상남도,밀양시,교동
인천광역시,계양구,동양동
충청남도,태안군,태안읍
경상남도,양산시,주남동
경기도,안산시상록구,일동
서울특별시,관악구,봉천동
충청남도,태안군,태안읍
경상북도,김천시,구성면
경상남도,창원시 의창구,동읍
제주특별자치도,제주시,한림읍
경상남도,거창군,거창읍
서울특별시,강동구,길동
경기도,이천시,부발읍
경기도,시흥시,무지내동
서울특별시,노원구,상계동
부산광역시,사하구,감천동
경기도,수원시장안구,연무동
충청남도,논산시,노성면
전라남도,영광군,대마면
부산광역시,사하구,장림동
경상북도,성주군,선남면
경상북도,경주시,외동읍
서울특별시,관악구,신림동
경기도,평택시,포승읍
대구광역시,서구,중리동
부산광역시,사하구,괴정동
경기도,연천군,전곡읍
강원도,원주시,단구동
부산광역시,서구,동대신동2가
전라남도,보성군,득량면
부산광역시,연제구,연산동
경기도,의왕시,삼동
인천광역시,계양구,계산동
경기도,광명시,노온사동
강원도,홍천군,홍천읍
경상남도,창원시 마산회원구,합성동
제주특별자치도,제주시,한림읍
전라북도,정읍시,감곡면
부산광역시,서구,암남동
부산광역시,남구,용호동
경기도,고양시일산동구,장항동
충청북도,괴산군,괴산읍
경기도,시흥시,정왕동
경기도,안성시,구포동
경기도,여주시,흥천면
충청북도,청주시상당구,문의면
경기도,화성시,남양읍
대구광역시,북구,동천동
부산광역시,동래구,온천동
경상북도,포항시남구,장흥동
충청북도,음성군,맹동면
경상북도,경주시,시래동
경상북도,예천군,용궁면
충청북도,청주시청원구,오창읍
서울특별시,강남구,신사동
경기도,오산시,원동
경기도,안성시,공도읍
경기도,화성시,반송동
서울특별시,영등포구,신길동
충청남도,아산시,온천동
경상남도,창원시 마산합포구,진북면
강원도,정선군,정선읍
강원도,원주시,단계동
대전광역시,대덕구,오정동
서울특별시,동대문구,제기동
경기도,화성시,안녕동
인천광역시,남동구,구월동
충청남도,천안시동남구,북면
전라북도,임실군,청웅면
경상남도,밀양시,삼랑진읍
대전광역시,대덕구,중리동
경상남도,창원시 진해구,대죽동
인천광역시,남동구,도림동
인천광역시,동구,송림동
충청북도,제천시,천남동
서울특별시,동작구,상도동
전라북도,부안군,백산면
경상남도,거창군,가북면
경기도,광명시,철산동
서울특별시,서초구,서초동
강원도,양양군,강현면
충청남도,금산군,추부면
경기도,수원시장안구,조원동
경기도,의정부시,신곡동
경기도,성남시분당구,판교동
강원도,인제군,북면
경기도,김포시,통진읍
충청남도,천안시동남구,목천읍
경상북도,영덕군,지품면
경기도,파주시,광탄면
경상남도,창원시 성산구,신촌동
부산광역시,연제구,거제동
전라남도,여수시,소라면
서울특별시,성동구,성수동1가
경기도,용인시기흥구,하갈동
강원도,동해시,천곡동
경기도,의정부시,호원동
경기도,광명시,노온사동
부산광역시,금정구,장전동
부산광역시,해운대구,반송동
대구광역시,북구,관음동
서울특별시,강남구,압구정동
경상남도,거제시,장평동
서울특별시,강남구,개포동
제주특별자치도,제주시,삼도일동
부산광역시,부산진구,개금동
서울특별시,광진구,구의동
경상남도,김해시,한림면
서울특별시,도봉구,도봉동
부산광역시,기장군,기장읍
전라남도,무안군,운남면
충청북도,보은군,보은읍
경상남도,창원시 의창구,봉곡동
서울특별시,송파구,오금동
울산광역시,울주군,언양읍
경기도,평택시,포승읍
경기도,군포시,산본동
대구광역시,중구,남산동
경기도,성남시분당구,분당동
경상남도,거창군,고제면
전라북도,고창군,성송면
서울특별시,강남구,신사동
강원도,철원군,동송읍
경상남도,김해시,상동면
부산광역시,연제구,연산동
서울특별시,관악구,봉천동
경기도,남양주시,진건읍
서울특별시,종로구,낙원동
강원도,평창군,진부면
전라남도,담양군,무정면
경상북도,구미시,신평동
서울특별시,양천구,신월동
서울특별시,노원구,중계동
충청북도,청주시청원구,내수읍
부산광역시,남구,대연동
서울특별시,영등포구,당산동1가
대구광역시,중구,동인동3가
경상남도,창원시 의창구,대산면
제주특별자치도,서귀포시,강정동
대구광역시,수성구,만촌동
경기도,안성시,원곡면
경기도,김포시,걸포동
경상남도,창원시 마산회원구,합성동
경상남도,김해시,주촌면
경기도,성남시수정구,수진동
부산광역시,금정구,서동
강원도,원주시,태장동
경기도,김포시,통진읍
경상남도,고성군,영오면
충청북도,괴산군,불정면
서울특별시,강동구,성내동
울산광역시,동구,전하동
경기도,여주시,금사면
인천광역시,남구,용현동
경상남도,함안군,가야읍
경기도,구리시,수택동
서울특별시,종로구,평창동
서울특별시,강서구,등촌동
경기도,안산시단원구,초지동
전라남도,여수시,봉계동
강원도,춘천시,동내면
경상남도,하동군,진교면
경상남도,창원시 마산회원구,내서읍
경상남도,하동군,고전면
인천광역시,서구,왕길동
경기도,부천시,원미동
경기도,양주시,은현면
경상남도,창원시 의창구,대원동
서울특별시,강남구,도곡동
강원도,정선군,정선읍
제주특별자치도,서귀포시,안덕면
광주광역시,광산구,비아동
경기도,김포시,운양동
강원도,강릉시,노암동
경기도,의정부시,녹양동
경상북도,문경시,농암면
대전광역시,동구,대성동
대전광역시,대덕구,연축동
인천광역시,연수구,동춘동
충청남도,홍성군,홍성읍
경기도,양평군,서종면
경기도,용인시처인구,역북동
경기도,과천시,별양동
경상남도,함양군,유림면
전라남도,광양시,황길동
인천광역시,남구,학익동
경기도,부천시,
서울특별시,광진구,화양동
충청북도,제천시,청전동
충청남도,공주시,탄천면
경상남도,창원시 의창구,팔용동
서울특별시,종로구,홍지동
충청남도,천안시동남구,목천읍
충청북도,청주시흥덕구,가경동
경기도,광주시,남한산성면
서울특별시,중랑구,망우동
충청남도,천안시동남구,용곡동
서울특별시,강서구,등촌동
경기도,연천군,청산면
경기도,고양시덕양구,성사동
강원도,원주시,명륜동
대구광역시,동구,율하동
경기도,김포시,하성면
부산광역시,중구,중앙동4가
전라북도,군산시,명산동
경기도,의왕시,삼동
경기도,안성시,보개면
울산광역시,남구,달동
전라북도,순창군,동계면
경상남도,진주시,집현면
전라남도,여수시,화장동
전라남도,고흥군,풍양면
제주특별자치도,제주시,외도일동
전라북도,남원시,대산면
서울특별시,광진구,자양동
서울특별시,동대문구,답십리동
경상남도,창원시 진해구,남양동
울산광역시,북구,구유동
서울특별시,종로구,평창동
충청남도,서천군,종천면
